               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.035222,            0.010661,                   0,             0.89684,              0.8243,             0.87365,             0.42757,            0.035685,           0.0085107,                   0,           0.0078385,           0.0078385,           0.0078385
                 133,            0.035956,            0.010569,                   0,             0.90476,             0.82739,             0.87549,             0.42701,            0.036156,           0.0084728,                   0,            0.007822,            0.007822,            0.007822
                 134,            0.035236,            0.010961,                   0,             0.91027,             0.82211,             0.87703,             0.42061,            0.035789,           0.0084411,                   0,           0.0078055,           0.0078055,           0.0078055
                 135,            0.035522,            0.010506,                   0,             0.92926,             0.82334,              0.8882,             0.43529,            0.035227,           0.0082336,                   0,            0.007789,            0.007789,            0.007789
                 136,            0.034321,            0.010531,                   0,             0.91175,             0.82891,             0.88403,             0.43899,            0.035223,           0.0081749,                   0,           0.0077725,           0.0077725,           0.0077725
                 137,            0.036081,            0.010797,                   0,              0.9167,             0.83225,             0.88653,             0.43775,            0.035149,           0.0081834,                   0,            0.007756,            0.007756,            0.007756
                 138,            0.035145,            0.010845,                   0,             0.89278,             0.82415,             0.87652,             0.43282,            0.035482,           0.0084057,                   0,           0.0077395,           0.0077395,           0.0077395
                 139,            0.034188,            0.010459,                   0,             0.90645,             0.83468,             0.88171,             0.44259,            0.035283,           0.0082274,                   0,            0.007723,            0.007723,            0.007723
                 140,            0.035538,            0.010808,                   0,             0.91593,             0.81229,              0.8737,              0.4248,            0.035565,           0.0084144,                   0,           0.0077065,           0.0077065,           0.0077065
                 141,            0.034553,            0.010787,                   0,             0.91058,             0.81929,             0.87537,             0.44106,            0.035537,           0.0082718,                   0,             0.00769,             0.00769,             0.00769
                 142,            0.035058,            0.010419,                   0,             0.91307,             0.84265,             0.88632,             0.44218,            0.035486,           0.0081907,                   0,           0.0076735,           0.0076735,           0.0076735
                 143,            0.034182,            0.010562,                   0,             0.90896,             0.82901,             0.88234,             0.43835,            0.035268,             0.00822,                   0,            0.007657,            0.007657,            0.007657
                 144,             0.03498,            0.010377,                   0,             0.91126,             0.82901,             0.88644,             0.44597,            0.034557,            0.008156,                   0,           0.0076405,           0.0076405,           0.0076405
                 145,            0.034888,             0.01058,                   0,              0.9069,             0.83549,             0.88653,             0.44891,            0.035168,           0.0082364,                   0,            0.007624,            0.007624,            0.007624
                 146,            0.034455,            0.010059,                   0,             0.90404,             0.83981,             0.88655,             0.44807,            0.035409,           0.0081208,                   0,           0.0076075,           0.0076075,           0.0076075
                 147,            0.034758,            0.010181,                   0,             0.91916,             0.81929,             0.88212,             0.44474,            0.035174,           0.0081044,                   0,            0.007591,            0.007591,            0.007591
                 148,            0.034638,            0.010544,                   0,             0.92355,             0.82235,              0.8854,             0.43501,            0.036065,           0.0082338,                   0,           0.0075745,           0.0075745,           0.0075745
                 149,            0.034048,            0.010422,                   0,             0.92624,             0.83441,             0.88986,             0.45415,               0.035,           0.0081381,                   0,            0.007558,            0.007558,            0.007558
                 150,            0.033968,            0.010216,                   0,              0.9164,             0.80389,             0.87879,             0.44633,            0.035659,           0.0082559,                   0,           0.0075415,           0.0075415,           0.0075415
                 151,            0.034126,            0.010227,                   0,             0.91487,             0.82729,             0.88349,               0.446,            0.035133,           0.0082479,                   0,            0.007525,            0.007525,            0.007525
                 152,            0.033738,            0.010124,                   0,             0.91921,             0.81848,              0.8804,               0.443,            0.034643,           0.0081498,                   0,           0.0075085,           0.0075085,           0.0075085
                 153,            0.035222,            0.010982,                   0,             0.91461,             0.79822,             0.86522,             0.41951,            0.036656,           0.0085878,                   0,            0.007492,            0.007492,            0.007492
                 154,            0.035294,            0.010521,                   0,             0.91087,             0.82577,             0.88505,               0.442,            0.034986,           0.0081601,                   0,           0.0074755,           0.0074755,           0.0074755
                 155,            0.033958,            0.010139,                   0,             0.91276,             0.83063,             0.89535,             0.44755,            0.034132,           0.0080868,                   0,            0.007459,            0.007459,            0.007459
                 156,            0.033599,            0.010243,                   0,             0.91533,             0.82091,             0.88008,             0.42869,            0.035533,           0.0083218,                   0,           0.0074425,           0.0074425,           0.0074425
                 157,            0.034383,            0.010636,                   0,             0.92265,             0.83134,             0.89258,             0.45031,            0.035375,           0.0082547,                   0,            0.007426,            0.007426,            0.007426
